status,pair,source_domain,target_domain,seed,method,rho,lambda,run_runtime_seconds,failure_stage,failure_message,run_record_path,heldout_cross_entropy,heldout_top1_accuracy,heldout_macro_accuracy,heldout_num_examples,transductive_full_cross_entropy,transductive_full_top1_accuracy,transductive_full_macro_accuracy,transductive_full_num_examples,transductive_unqueried_cross_entropy,transductive_unqueried_top1_accuracy,transductive_unqueried_macro_accuracy,transductive_unqueried_num_examples,effective_sample_size,squared_l2_norm,max_weight,source_total_mass,query_total_mass,solver_runtime_seconds,classifier_status,classifier_fit_seconds,classifier_iterations,classifier_closure_evaluations
complete,art_to_product,art,product,1,wasserstein_uniform,1e-05,,1.9043121449649334,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_product/seed_1/wasserstein_uniform/run_record.json,0.9495547361343374,0.7623873873873874,0.7412511614500185,888,0.9183354197466368,0.7594052714575354,0.7473974142104075,4439,0.9442308626640336,0.7512240615528095,0.7395907053695977,4289,2576.9999999999995,0.00038804811796662794,0.00038804811796662784,0.941792782305006,0.058207217694994186,2.1979212760925293e-05,converged_objective,0.9172200672328472,105,215
complete,art_to_product,art,product,2,random_regularized_wasserstein,1e-05,10.0,1.5901869088411331,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_product/seed_2/random_regularized_wasserstein/lambda_10/run_record.json,1.0161440716918777,0.7466216216216216,0.721117991783031,888,0.9359138545602322,0.7697679657580536,0.7470471739143848,4439,0.9665286589651615,0.7617160177197482,0.7390075384176336,4289,456.3894707456869,0.0021911110227107503,0.007195422791466016,0.5936115926343652,0.4063884073656347,0.03999960981309414,converged_objective,0.7002500034868717,89,184
complete,art_to_product,art,product,2,random_uniform,1e-05,,1.7672024592757225,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_product/seed_2/random_uniform/run_record.json,1.032603073540742,0.7353603603603603,0.7162839558499239,888,0.9900310804415167,0.7494931290831268,0.7327597289201695,4439,1.0179492017145013,0.7407321053858709,0.724101662153533,4289,2576.9999999999995,0.00038804811796662794,0.00038804811796662784,0.941792782305006,0.058207217694994186,2.0537525415420532e-05,converged_objective,0.8496683035045862,105,214
complete,art_to_product,art,product,2,source_only_uniform,1e-05,,1.5944970026612282,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_product/seed_2/source_only_uniform/run_record.json,1.2919105020550221,0.661036036036036,0.6554122642328167,888,1.2875839444162633,0.668168506420365,0.6616806600728523,4439,1.2875839444162633,0.668168506420365,0.6616806600728523,4439,2427.000000000008,0.0004120313143798915,0.00041203131437989276,1.0000000000000002,0.0,1.7112120985984802e-05,converged_objective,0.762397862970829,99,204
complete,art_to_product,art,product,2,wasserstein_hard_voronoi,1e-05,,1.3519890271127224,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_product/seed_2/wasserstein_hard_voronoi/run_record.json,0.903962471113819,0.777027027027027,0.7550290031737995,888,0.8069628209704603,0.7988285649921153,0.779202405743956,4439,0.8338656649255316,0.7917929587316391,0.7725476871993804,4289,199.81936455114487,0.005004519968554121,0.014643762320473108,0.2734441002534498,0.7265558997465504,0.012578627094626427,converged_objective,0.49576769210398197,73,154
complete,art_to_product,art,product,2,wasserstein_uniform,1e-05,,1.8584463894367218,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_product/seed_2/wasserstein_uniform/run_record.json,0.9678367283551395,0.7342342342342343,0.722416125590691,888,0.9193661800597257,0.752872268528948,0.743432577290817,4439,0.9450114570950867,0.7444625786896713,0.7355346576915386,4289,2576.9999999999995,0.00038804811796662794,0.00038804811796662784,0.941792782305006,0.058207217694994186,2.167932689189911e-05,converged_objective,0.8621424827724695,105,215
complete,art_to_product,art,product,3,random_regularized_wasserstein,1e-05,10.0,1.6366279888898134,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_product/seed_3/random_regularized_wasserstein/lambda_10/run_record.json,0.8642464769444304,0.759009009009009,0.7353521829444668,888,0.8771394183144202,0.7747240369452579,0.75088080763516,4439,0.9051908422550456,0.7668454185124738,0.7425462148792923,4289,476.2098167306591,0.00209991471168179,0.007225369209161035,0.6154704916168203,0.38452950838317973,0.040417445823550224,converged_objective,0.7418929822742939,92,193
complete,art_to_product,art,product,3,random_uniform,1e-05,,1.8243690598756075,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_product/seed_3/random_uniform/run_record.json,0.9602409225351825,0.7488738738738738,0.733169028981127,888,0.9612219635107249,0.7521964406397837,0.736033166460637,4439,0.9872186505496726,0.7435299603637211,0.7269990129216737,4289,2576.9999999999995,0.00038804811796662794,0.00038804811796662784,0.941792782305006,0.058207217694994186,2.1299347281455994e-05,converged_objective,0.8978250473737717,105,215
complete,art_to_product,art,product,3,source_only_uniform,1e-05,,1.6541021317243576,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_product/seed_3/source_only_uniform/run_record.json,1.2595575591498092,0.6734234234234234,0.6690422067017685,888,1.2875839444162633,0.668168506420365,0.6616806600728523,4439,1.2875839444162633,0.668168506420365,0.6616806600728523,4439,2427.000000000008,0.0004120313143798915,0.00041203131437989276,1.0000000000000002,0.0,1.8116086721420288e-05,converged_objective,0.8259610272943974,99,204
complete,art_to_product,art,product,3,wasserstein_hard_voronoi,1e-05,,1.4113876149058342,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_product/seed_3/wasserstein_hard_voronoi/run_record.json,0.8094122850545535,0.8051801801801802,0.7775200404897952,888,0.8234839447267529,0.8022077044379364,0.7782164460245111,4439,0.8511071045009034,0.795290277453952,0.7715757317005625,4289,207.15284782572982,0.004827353379381314,0.014925373134328358,0.2841453111799493,0.7158546888200507,0.012456143274903297,converged_objective,0.5581625327467918,75,159
complete,art_to_product,art,product,3,wasserstein_uniform,1e-05,,1.847715850919485,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_product/seed_3/wasserstein_uniform/run_record.json,0.9354412465734638,0.7533783783783784,0.7360511468632448,888,0.9312797046417571,0.7571525118269881,0.7425598314382154,4439,0.9581843060780384,0.7488925157379343,0.7346813318103687,4289,2576.9999999999995,0.00038804811796662794,0.00038804811796662784,0.941792782305006,0.058207217694994186,2.2562220692634583e-05,converged_objective,0.8596303407102823,101,207
complete,art_to_product,art,product,4,random_regularized_wasserstein,1e-05,10.0,1.626889906823635,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_product/seed_4/random_regularized_wasserstein/lambda_10/run_record.json,0.8760326921137072,0.7702702702702703,0.7510112634844713,888,0.8637303426964725,0.772020725388601,0.750023889159239,4439,0.8914113115426483,0.7640475635346234,0.7432634790129292,4289,473.5957072973771,0.0021115056251387993,0.006960378491585971,0.6077844899708648,0.3922155100291353,0.04037746042013168,converged_objective,0.7438527792692184,91,186
complete,art_to_product,art,product,4,random_uniform,1e-05,,1.7747674342244864,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_product/seed_4/random_uniform/run_record.json,0.9770274857449992,0.7376126126126126,0.7250113509443112,888,0.9527987209558656,0.750168956972291,0.7337269835571285,4439,0.9790486815428453,0.7414315691303334,0.7256191263393361,4289,2576.9999999999995,0.00038804811796662794,0.00038804811796662784,0.941792782305006,0.058207217694994186,1.8494203686714172e-05,converged_objective,0.8469692673534155,99,204
complete,art_to_product,art,product,4,source_only_uniform,1e-05,,1.6988028399646282,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_product/seed_4/source_only_uniform/run_record.json,1.2795802826972091,0.6756756756756757,0.6710731782308349,888,1.2875839444162633,0.668168506420365,0.6616806600728523,4439,1.2875839444162633,0.668168506420365,0.6616806600728523,4439,2427.000000000008,0.0004120313143798915,0.00041203131437989276,1.0000000000000002,0.0,1.5540048480033875e-05,converged_objective,0.8481120299547911,99,204
complete,art_to_product,art,product,4,wasserstein_hard_voronoi,1e-05,,1.4427794944494963,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_product/seed_4/wasserstein_hard_voronoi/run_record.json,0.847815389124511,0.7849099099099099,0.7719870595388575,888,0.829738255273627,0.7895922505068709,0.7737149911141591,4439,0.8575085446968918,0.7822336208906505,0.7671234541774552,4289,194.99885564060926,0.00512823522330326,0.017459870459025625,0.28273725711067305,0.717262742889327,0.012546928599476814,converged_objective,0.5731639694422483,75,157
complete,art_to_product,art,product,4,wasserstein_uniform,1e-05,,1.963673634454608,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_product/seed_4/wasserstein_uniform/run_record.json,0.9580708650710319,0.7319819819819819,0.7243952726377112,888,0.9330274348455985,0.7512953367875648,0.7417053173816431,4439,0.9592470304147288,0.7430636512007461,0.7340219596781823,4289,2576.9999999999995,0.00038804811796662794,0.00038804811796662784,0.941792782305006,0.058207217694994186,1.9725412130355835e-05,converged_objective,0.9575298521667719,106,218
complete,art_to_real_world,art,real_world,0,random_regularized_wasserstein,1e-05,10.0,1.7301227357238531,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_real_world/seed_0/random_regularized_wasserstein/lambda_10/run_record.json,0.8237739603818836,0.7901376146788991,0.7707218473490204,872,0.7963608077785169,0.7860913472572871,0.7684554384892535,4357,0.8213002178755551,0.7784644639885905,0.7614861970845078,4207,955.5202959974367,0.0010465502451270617,0.0057217155477756665,0.81786839048011,0.18213160951989005,0.02703729271888733,converged_objective,0.8719360586255789,101,211
complete,art_to_real_world,art,real_world,0,random_regularized_wasserstein,1e-05,100.0,2.2305994257330894,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_real_world/seed_0/random_regularized_wasserstein/lambda_100/run_record.json,0.8384339748289611,0.7786697247706422,0.7602326184571957,872,0.8092348173569158,0.7794353913243057,0.7612400170896947,4357,0.8342455839090271,0.7715711908723556,0.753883392882179,4207,1822.2258978682944,0.0005487793808494523,0.0015952693823780648,0.8857570333805826,0.11424296661941721,0.4977991469204426,converged_objective,0.883531617000699,102,209
complete,art_to_real_world,art,real_world,0,random_regularized_wasserstein,1e-05,1000.0,2.288008140400052,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_real_world/seed_0/random_regularized_wasserstein/lambda_1000/run_record.json,0.8540331109825953,0.768348623853211,0.7490771010233979,872,0.8231830842010958,0.773927014000459,0.7558832241167013,4357,0.8474433739691882,0.7658664131209888,0.7482936763030632,4207,2546.3366548785025,0.0003927210481316794,0.0006581786681158599,0.9327070673637183,0.06729293263628178,0.5793130751699209,converged_objective,0.8799477573484182,101,208
complete,art_to_real_world,art,real_world,0,random_regularized_wasserstein,1e-05,10000.0,2.1380906775593758,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_real_world/seed_0/random_regularized_wasserstein/lambda_10000/run_record.json,0.8569544067659949,0.7637614678899083,0.7447343284113944,872,0.8261574695978632,0.7734679825568052,0.7555249449389891,4357,0.8501695922553555,0.7653910149750416,0.7479121890123409,4207,2576.6403425918857,0.0003881022832212909,0.00042186082924173873,0.940780633075122,0.05921936692487799,0.39134227484464645,converged_objective,0.8672860097140074,102,211
complete,art_to_real_world,art,real_world,0,random_uniform,1e-05,,1.8011503852903843,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_real_world/seed_0/random_uniform/run_record.json,0.8572626960665191,0.7637614678899083,0.7447343284113944,872,0.8265144246625709,0.7736974982786321,0.7557356930949428,4357,0.8504906237086023,0.7656287140480152,0.7481288737360678,4207,2576.9999999999995,0.00038804811796662794,0.00038804811796662784,0.941792782305006,0.058207217694994186,2.0541250705718994e-05,converged_objective,0.8891441058367491,104,214
complete,art_to_real_world,art,real_world,0,source_only_uniform,1e-05,,1.673306629061699,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_real_world/seed_0/source_only_uniform/run_record.json,0.9401626727374157,0.7511467889908257,0.7317875325436649,872,0.9199568657179737,0.748909800321322,0.7292759105709614,4357,0.9199568657179737,0.748909800321322,0.7292759105709614,4357,2427.000000000008,0.0004120313143798915,0.00041203131437989276,1.0000000000000002,0.0,1.7270445823669434e-05,converged_objective,0.8270226679742336,99,204
complete,art_to_real_world,art,real_world,0,wasserstein_hard_voronoi,1e-05,,1.486409105360508,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_real_world/seed_0/wasserstein_hard_voronoi/run_record.json,0.8486406581754269,0.7798165137614679,0.759068222534524,872,0.824309986740633,0.790681661693826,0.7695626380281938,4357,0.8522848380099627,0.7832184454480627,0.762994387139565,4207,401.05752402337953,0.002493407903105953,0.009182209469153515,0.533142037302726,0.466857962697274,0.01221531629562378,converged_objective,0.6288215294480324,81,172
complete,art_to_real_world,art,real_world,0,wasserstein_uniform,1e-05,,1.8147191163152456,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_real_world/seed_0/wasserstein_uniform/run_record.json,0.8614975179543619,0.7729357798165137,0.7519008474259725,872,0.8248289484888449,0.7759926554969016,0.7556288044763121,4357,0.8500501904201456,0.768243403850725,0.7484062479795065,4207,2576.9999999999995,0.00038804811796662794,0.00038804811796662784,0.941792782305006,0.058207217694994186,2.0490959286689758e-05,converged_objective,0.8123335633426905,97,199
complete,art_to_real_world,art,real_world,1,random_regularized_wasserstein,1e-05,10.0,1.7005578316748142,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_real_world/seed_1/random_regularized_wasserstein/lambda_10/run_record.json,0.7926048951758221,0.7901376146788991,0.7713684628461956,872,0.7971509079940394,0.782419095708056,0.7647194963518719,4357,0.8218554374499724,0.7746612788210125,0.7571884204294889,4207,936.8208135881581,0.0010674399901191953,0.007056151853330958,0.7991447919539036,0.20085520804609644,0.027471959590911865,converged_objective,0.8237764779478312,99,208
complete,art_to_real_world,art,real_world,1,random_uniform,1e-05,,1.8422207925468683,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_real_world/seed_1/random_uniform/run_record.json,0.8113647850033322,0.7821100917431193,0.7626138056460752,872,0.8242757636350801,0.7725499196694974,0.7545680853461516,4357,0.8483389855161234,0.7644402186831472,0.7466709249983078,4207,2576.9999999999995,0.00038804811796662794,0.00038804811796662784,0.941792782305006,0.058207217694994186,2.1301209926605225e-05,converged_objective,0.9238499738276005,104,215
complete,art_to_real_world,art,real_world,1,source_only_uniform,1e-05,,1.6684791427105665,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_real_world/seed_1/source_only_uniform/run_record.json,0.8777446364162251,0.7660550458715596,0.7464367901025438,872,0.9199568657179737,0.748909800321322,0.7292759105709614,4357,0.9199568657179737,0.748909800321322,0.7292759105709614,4357,2427.000000000008,0.0004120313143798915,0.00041203131437989276,1.0000000000000002,0.0,1.8011778593063354e-05,converged_objective,0.8489320110529661,99,204
complete,art_to_real_world,art,real_world,1,wasserstein_hard_voronoi,1e-05,,1.3959597647190094,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_real_world/seed_1/wasserstein_hard_voronoi/run_record.json,0.8322462963701536,0.7958715596330275,0.7731580122399364,872,0.8349754877983324,0.786779894422768,0.7642667635546757,4357,0.8632628229030767,0.7791775612075112,0.7569822171802264,4207,395.88073274878593,0.002526013309757538,0.0109038737446198,0.5342898134863702,0.46571018651362983,0.01241348311305046,converged_objective,0.5488066393882036,79,165
complete,art_to_real_world,art,real_world,1,wasserstein_uniform,1e-05,,1.949305510148406,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_real_world/seed_1/wasserstein_uniform/run_record.json,0.7965743119699527,0.7763761467889908,0.7563842596767103,872,0.819937247009072,0.7748450768877668,0.7546290721160014,4357,0.8448610429843195,0.7670549084858569,0.7468995446595843,4207,2576.9999999999995,0.00038804811796662794,0.00038804811796662784,0.941792782305006,0.058207217694994186,2.236291766166687e-05,converged_objective,0.960913298651576,109,220
complete,art_to_real_world,art,real_world,2,random_regularized_wasserstein,1e-05,10.0,1.59256705455482,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_real_world/seed_2/random_regularized_wasserstein/lambda_10/run_record.json,0.8062461234905018,0.7935779816513762,0.7754128237933906,872,0.8034207245280839,0.7858618315354602,0.7662752436051696,4357,0.8285967331384192,0.7782267649156168,0.7584849062315312,4207,778.8741680497099,0.0012839044367127827,0.006722009854480456,0.789784846331181,0.21021515366881907,0.027250319719314575,converged_objective,0.7271293736994267,97,203
complete,art_to_real_world,art,real_world,2,random_uniform,1e-05,,1.6976810470223427,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_real_world/seed_2/random_uniform/run_record.json,0.8338575107076999,0.7809633027522935,0.7612815996419237,872,0.8296364652667257,0.7755336240532477,0.7560048479947687,4357,0.8536690779518786,0.7675303066318041,0.7477738332201224,4207,2576.9999999999995,0.00038804811796662794,0.00038804811796662784,0.941792782305006,0.058207217694994186,2.2061169147491455e-05,converged_objective,0.7711540050804615,101,205
complete,art_to_real_world,art,real_world,2,source_only_uniform,1e-05,,1.6575340442359447,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_real_world/seed_2/source_only_uniform/run_record.json,0.9103155548251995,0.7534403669724771,0.7352726023546458,872,0.9199568657179737,0.748909800321322,0.7292759105709614,4357,0.9199568657179737,0.748909800321322,0.7292759105709614,4357,2427.000000000008,0.0004120313143798915,0.00041203131437989276,1.0000000000000002,0.0,1.7933547496795654e-05,converged_objective,0.8215159550309181,99,204
complete,art_to_real_world,art,real_world,2,wasserstein_hard_voronoi,1e-05,,1.4702931959182024,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/art_to_real_world/seed_2/wasserstein_hard_voronoi/run_record.json,0.8365157076983535,0.7981651376146789,0.7785748308741879,872,0.8312956924048747,0.786779894422768,0.7657163161701808,4357,0.8595475161783418,0.7791775612075112,0.758895551693471,4207,419.82871858688503,0.0023819237601608867,0.009469153515064565,0.5515064562410331,0.4484935437589671,0.012434594333171844,converged_objective,0.5830267686396837,84,174
